,Date,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
543,2018-03-01,95.14,183.29,43.75,349.69,150.23,43.8,112.04,256.78,179.64,140.9464,146.9138,47.84,127.28,43.43,113.43,155.7,231.34,51.2043,92.85,66.32,78.7,138.97,224.45,119.43,47.96,120.4,70.2,89.08,102.57
544,2018-03-02,95.6,185.08,44.053000000000004,344.67,146.38,44.06,111.64,258.12,178.46,141.8368,147.5633,48.98,128.82,43.72,113.32,148.27,230.37,51.8337,93.05,65.89,79.5,137.88,225.19,121.92,48.26,120.77,70.58,88.77,102.99
545,2018-03-05,96.66,190.13,44.205,352.75,151.12,44.52,113.15,263.12,181.74,142.1911,149.91299999999998,49.75,129.79,43.89,115.06,151.03,232.81,51.8718,93.64,65.05,80.29,139.58,228.38,122.5,48.71,121.88,70.55,89.98,103.41
546,2018-03-06,96.07,190.35,44.168,348.92,153.75,44.29,113.65,266.93,181.64,142.9762,148.7381,50.71,128.22,43.93,115.16,151.2,233.66,51.7765,93.32,65.24,80.02,141.39,226.18,124.48,48.89,121.06,69.79,89.06,104.94
547,2018-03-07,95.64,187.53,43.758,347.04,151.51,44.2,113.84,265.35,178.58,144.0103,151.2216,51.32,129.04,43.82,114.73,152.38,235.57,51.9386,93.86,64.17,79.16,138.88,227.27,125.33,48.84,121.85,69.5,87.74,103.59
548,2018-03-08,96.59,187.16,44.235,348.73,153.59,44.34,113.35,266.34,177.94,144.7954,149.2062,50.74,132.06,44.45,114.74,154.44,236.34,52.2151,94.43,65.11,79.97,139.67,224.73,126.36,49.01,122.22,68.97,87.92,104.03
549,2018-03-09,99.05,191.1,44.995,354.52,158.25,45.37,117.22,270.77,182.16,147.6486,152.1672,52.19,133.8,44.82,118.04,157.24,241.35,52.5774,96.54,66.3,80.29,142.3,225.43,127.41,49.01,124.51,70.6,88.72,104.73
550,2018-03-12,97.67,189.3,45.43,344.19,154.5,45.55,116.79,273.38,179.71,145.7528,153.0746,51.52,132.63,44.53,117.66,157.74,239.8,52.7872,96.77,66.82,79.86,141.49,222.77,126.78,48.8,124.24,70.15,88.07,105.17
551,2018-03-13,95.37,189.75,44.993,338.67,153.69,45.16,116.46,268.53,178.35,145.0539,152.1767,51.78,134.35,44.57,116.25,158.22,237.57,52.7967,94.41,66.17,79.72,140.69,226.94,126.73,48.65,123.2,69.86,88.3,103.73
552,2018-03-14,94.53,190.57,44.61,330.26,152.54,45.28,115.13,264.43,177.41,144.0198,151.0305,51.86,132.32,43.78,114.95,158.24,234.29,52.2532,93.85,66.2,79.0,139.52,225.38,127.99,48.45,122.58,68.55,87.67,103.9
553,2018-03-15,94.39,189.75,44.663000000000004,329.98,154.57,45.33,115.58,266.61,178.07,144.6422,152.4537,50.88,133.06,43.67,115.24,161.61,235.87,52.6823,94.18,66.39,78.67,140.47,229.48,127.22,48.29,123.41,67.38,87.51,103.24
554,2018-03-16,95.61,188.24,44.505,330.47,156.46,45.01,115.4,267.6,178.96,145.322,153.0746,51.17,133.68,43.46,115.44,162.36,237.22,53.0828,94.6,65.91,78.97,141.32,227.86,125.97,48.56,124.53,67.57,89.17,102.87
555,2018-03-19,94.84,182.55,43.825,331.76,152.15,44.27,113.89,262.53,177.1,143.8092,150.2951,50.83,130.24,43.26,114.53,159.01,231.56,52.0911,92.89,65.71,78.66,140.02,225.05,124.98,48.31,123.21,66.62,87.45,101.48
556,2018-03-20,94.95,182.03,43.81,337.63,154.06,44.37,114.5,263.19,178.16,144.0773,149.1966,51.55,131.21,43.16,114.64,159.38,232.45,52.1007,93.13,66.8,78.31,141.48,226.78,125.12,47.69,124.91,66.05,87.95,101.35
557,2018-03-21,94.74,181.59,42.818000000000005,337.1,155.8,44.31,117.04,261.85,178.02,144.9198,149.6646,51.56,131.19,43.0,114.74,158.66,234.14,52.1483,92.48,66.35,77.04,141.1,222.82,121.7,47.28,123.22,66.27,88.18,101.82
558,2018-03-22,91.41,176.08,42.213,319.61,146.9,43.07,113.7,252.6,175.29,140.6305,145.2709,50.83,127.38,42.76,109.95,157.04,223.17,51.6048,89.79,64.42,76.41,138.15,215.21,118.04,46.88,119.99,65.83,87.14,100.6
559,2018-03-23,90.45,169.43,41.235,321.0,144.29,42.42,112.98,245.26,171.8,137.1836,142.2144,49.36,125.1,42.33,107.01,154.98,215.36,50.9278,87.18,64.63,75.91,134.9,212.55,114.43,46.29,117.0,65.43,85.42,98.54
560,2018-03-26,92.62,175.19,43.193000000000005,328.97,149.19,44.06,115.35,254.88,176.38,140.6879,146.4935,52.48,127.39,42.69,110.31,158.01,220.24,51.5285,93.78,65.9,76.41,138.22,219.07,118.97,47.07,120.64,67.47,87.5,100.65
561,2018-03-27,91.42,171.15,42.085,321.12,146.99,42.68,114.66,247.26,174.68,138.1985,145.099,51.19,127.21,42.89,108.17,157.48,215.87,51.251999999999995,89.47,66.17,77.79,136.75,217.96,113.81,47.31,117.4,65.96,86.05,99.36
562,2018-03-28,92.21,170.46,41.62,320.02,145.16,41.66,112.1,249.37,174.76,137.1645,145.6816,49.6,127.45,43.32,108.0,158.41,216.54,52.5297,89.39,65.44,78.84,138.79,218.5,112.88,48.0,116.99,67.59,87.77,98.54
563,2018-03-29,93.28,170.48,41.945,327.88,147.38,42.89,114.04,251.86,178.24,138.3613,146.5508,52.08,128.15,43.43,109.97,156.38,219.52,51.9386,91.27,66.44,79.28,138.86,214.0,116.3,47.82,119.62,65.47,88.97,100.44
564,2018-04-02,91.0,166.05,41.67,322.44,143.89,41.01,112.24,247.35,172.9,136.3698,143.3415,48.92,124.56,42.67,107.85,157.72,212.62,50.7943,88.52,64.12,77.4,134.84,217.2,115.3,47.16,118.39,63.1,85.55,98.66
565,2018-04-03,92.74,168.22,42.098,330.82,145.06,41.38,114.83,250.58,173.76,138.1219,143.1313,49.75,128.35,43.38,109.33,160.4,216.33,51.5762,89.71,66.7,78.46,136.99,224.58,116.49,47.5,119.2,63.17,86.8,99.42
566,2018-04-04,93.58,173.52,42.903,327.44,145.18,41.2,114.48,252.62,177.44,138.6773,147.2099,49.99,130.41,44.24,110.99,161.73,217.56,52.0053,92.33,68.42,79.05,138.63,228.79,119.48,47.93,119.81,65.51,87.22,100.95
567,2018-04-05,94.2,172.0,43.2,336.4,148.13,41.82,117.29,255.81,179.13,140.1709,147.1239,50.38,130.71,44.4,111.88,163.95,218.67,51.9958,92.38,69.59,78.8,139.29,229.07,119.04,48.24,121.19,64.65,87.81,102.11
